881	8791	4	25.41
102	1511	116	59
101	1015	197	88.6
4367	1970	3	18.42
2646	827	6	25.38
1110	1872	3	8.69
14	1131	199	22.35
103	1874	83	47.79
15316	9703	6	94.28
703	9647	3	16.93
150	6865	5	8.53
554	3237	4	12.51
183	6909	4	9.49
843	6159	4	21.59
107	9196	9	7.94
14187	21748	4	66.95
248	22139	4	26.65
9848	103	14	11.7
1984	261	9	16.46
1474	195	27	69.19
424	1266	43	228.01
29305	130	4	22.25
1448	104	72	40.97
428	741	8	7.75
584	2648	3	6.82
5181	1155	3	15.43
901	1087	5	10.74
5598	193	6	16.48
5183	367	5	18.06
8251	369	3	10.98
168	10014	3	6.75
426	477	13	11.12
4066	3007	5	39.17
389	142	79	47.26
29335	859	3	30.47
2466	101	79	54.09
425	102	432	115.49
5026	532	3	9.86
2119	738	4	11.15
210	4564	9	27.27
16313	42101	3	56.27
1602	1226	6	24
3970	2306	3	17.95
674	11931	4	27.66
2118	852	4	12.47
2114	1411	3	10.65
11550	541	3	16.76
3555	438	3	6.83
305	7685	3	8.94
3135	122	12	7.06
2625	1044	4	15.84
967	3883	3	12.22
6984	5669	4	42.5
240	6543	4	10.85
16763	359	3	20.34
237	24880	3	18.31
110	12054	7	14.54
872	2346	3	8.23
34043	264	3	21.49
111	11426	10	23.48
548	264	18	14.42
26714	103	5	10.45
1544	223	11	15.41
460	3686	3	7.21
14090	14082	3	42.1
4961	118	19	41.18
122	643	57	16.15
22174	102	5	8.9
624	949	7	13.39
1736	538	4	7.35
424	7997	3	12.78
1642	1323	4	14.89
9600	130	9	25.06
8616	115	12	30.44
1228	621	8	23.05
7428	318	3	9.03
132	17996	3	7.3
794	35626	3	34.44
7941	139	6	11.19
8580	132	5	7.64
305	3700	4	8
308	3328	4	7.9
27165	109	3	7.22
2663	210	9	17.31
716	929	16	56.4
19204	110	4	7.6
8642	214	3	7.37
1708	772	4	10.1
1675	112	49	45.61
1206	17680	3	25.61
3750	125	11	10.87
2191	295	8	16
2218	446	5	11.25
246	1679	7	7.19
2889	1073	4	16.48
9733	370	3	12.28
154	3596	9	15.7
185	2694	7	8.73
1775	1587	3	10.58
6818	259	3	7.03
36412	108	3	12.03
183	2431	12	23.04
2285	108	55	96.12
3400	517	3	7.49
11300	190	3	8.34
364	4764	3	7.56
9250	186	3	6.99
2379	889	3	8.53
1259	871	4	8.05
848	337	11	12.12
34667	35082	3	68.49
2282	1280	3	10.63
109	13655	7	13.45
810	233	14	9.62
3368	1352	6	37.76
4294	101	43	31.21
6346	102	27	23.1
301	557	18	19.13
275	187	1338	11211.7
37307	148	3	20.51
140	13066	4	10.94
122	3119	14	10.09
308	1486	7	9.11
1835	231	11	19.93
1559	9204	8	76.73
936	4243	3	12.49
3882	235	5	9.97
392	4486	3	6.96
13734	360	4	23.85
3333	193	7	12.61
2315	191	7	6.91
980	12841	5	42.75
3010	963	3	11.28
240	5828	11	48.18
2087	2372	3	14.53
869	180	14	8.9
103	24241	6	12.54
12600	970	4	33.29
42898	284	3	26.46
459	256	22	15.83
8192	105	11	9.81
550	3299	3	8.16
14617	108	6	10.35
2945	528	9	40.45
302	5510	4	10.76
141	42072	3	18.87
396	699	35	119.06
272	4600	5	13.28
1444	283	17	42.52
1093	3581	5	25.69
134	8909	5	8.82
6720	238	23	165.54
13321	21928	3	46.67
1000	323	8	7.36
2265	9394	3	24.54
24522	16379	3	49.58
4666	35395	3	46.72
121	5168	9	8.5
580	855	39	198.79
225	8591	3	7.95
8096	224	3	7.3
6718	2704	3	23.21
15032	118	6	16.38
272	6320	3	7.14
931	2985	3	10.05
199	11904	14	122.45
1570	1450	3	9.31
6588	128	6	7.38
11992	9	6	14.52
245	7005	3	7.26
7460	124	10	22.28
159	17578	6	32.45
301	3890	6	16.64
3273	539	3	7.79
23683	141	3	10.82
215	533	22	12.95
1741	224	10	14.55
1642	636	5	12.35
121	211	183	14.14
